timestamp	trai	amplitude	duration	energy	rms	rise_time	counts	samples	waveform	class	probability
4.922968	1	0.028619520000000002	0.000881	670052.47609386	0.0024823296516118492	1e-05	69	1081	0.0,1.3920000128564425e-05,1.3920000128564425e-05,-5.220000275585335e-06,-1.739999970595818e-05,3.480000032141106e-06,5.220000275585335e-06,-1.044000055117067e-05,8.69999985297909e-06,-1.740000016070553e-06,8.69999985297909e-06,-1.044000055117067e-05,6.960000064282212e-06,6.960000064282212e-06,-1.5659999917261302e-05,0.0,5.220000275585335e-06,-5.220000275585335e-06,8.69999985297909e-06,-3.480000032141106e-06,5.220000275585335e-06,0.0,-1.044000055117067e-05,0.0,-3.480000032141106e-06,3.480000032141106e-06,2.2620000891038217e-05,-8.69999985297909e-06,-1.044000055117067e-05,-6.960000064282212e-06,1.5659999917261302e-05,-1.2180000339867547e-05,-5.220000275585335e-06,3.480000032141106e-06,8.69999985297909e-06,-3.480000032141106e-06,1.044000055117067e-05,-1.2180000339867547e-05,-5.220000275585335e-06,1.739999970595818e-05,-6.960000064282212e-06,-8.69999985297909e-06,8.69999985297909e-06,-1.044000055117067e-05,8.69999985297909e-06,1.3920000128564425e-05,-1.3920000128564425e-05,5.220000275585335e-06,-1.740000016070553e-06,-5.220000275585335e-06,-1.3920000128564425e-05,1.2180000339867547e-05,3.480000032141106e-06,5.220000275585335e-06,8.69999985297909e-06,-1.044000055117067e-05,-1.2180000339867547e-05,1.2180000339867547e-05,1.740000016070553e-06,0.0,-5.220000275585335e-06,0.0,-5.220000275585335e-06,3.480000032141106e-06,1.2180000339867547e-05,0.0,1.044000055117067e-05,-1.739999970595818e-05,-8.69999985297909e-06,0.0,0.0,1.5659999917261302e-05,0.0,-1.740000016070553e-06,-5.220000275585335e-06,-1.740000016070553e-06,5.220000275585335e-06,-1.044000055117067e-05,1.5659999917261302e-05,0.0,-1.044000055117067e-05,1.044000055117067e-05,-3.480000032141106e-06,-6.960000064282212e-06,-6.960000064282212e-06,8.69999985297909e-06,1.2180000339867547e-05,-1.044000055117067e-05,1.5659999917261302e-05,-3.480000032141106e-06,-1.5659999917261302e-05,3.480000032141106e-06,1.740000016070553e-06,-3.480000032141106e-06,6.960000064282212e-06,-8.69999985297909e-06,5.220000275585335e-06,6.960000064282212e-06,0.0,-3.480000032141106e-06,0.0,1.740000016070553e-06,-1.2180000339867547e-05,1.044000055117067e-05,-1.044000055117067e-05,0.0,1.9139999494655058e-05,-8.69999985297909e-06,6.960000064282212e-06,-8.69999985297909e-06,-5.220000275585335e-06,1.5659999917261302e-05,-1.044000055117067e-05,-3.480000032141106e-06,0.0,6.960000064282212e-06,8.69999985297909e-06,-6.960000064282212e-06,-3.480000032141106e-06,-3.480000032141106e-06,6.960000064282212e-06,-5.220000275585335e-06,3.480000032141106e-06,0.0,-1.740000016070553e-06,6.960000064282212e-06,-5.220000275585335e-06,-5.220000275585335e-06,-1.740000016070553e-06,1.5659999917261302e-05,3.480000032141106e-06,-1.739999970595818e-05,-5.220000275585335e-06,-3.480000032141106e-06,3.480000032141106e-06,1.2180000339867547e-05,6.960000064282212e-06,1.740000016070553e-06,-1.2180000339867547e-05,6.960000064282212e-06,-5.220000275585335e-06,-1.044000055117067e-05,6.960000064282212e-06,0.0,1.740000016070553e-06,-1.740000016070553e-06,5.220000275585335e-06,8.69999985297909e-06,0.0,-1.9139999494655058e-05,5.220000275585335e-06,-3.480000032141106e-06,-3.480000032141106e-06,2.088000110234134e-05,-5.220000275585335e-06,-1.044000055117067e-05,1.044000055117067e-05,0.0,-6.960000064282212e-06,-1.5659999917261302e-05,1.739999970595818e-05,-3.480000032141106e-06,1.740000016070553e-06,2.088000110234134e-05,-8.69999985297909e-06,0.0,-1.2180000339867547e-05,-6.960000064282212e-06,5.220000275585335e-06,-1.044000055117067e-05,0.0,1.739999970595818e-05,1.740000016070553e-06,1.044000055117067e-05,-1.740000016070553e-06,-8.69999985297909e-06,-1.044000055117067e-05,-5.220000275585335e-06,-8.69999985297909e-06,6.960000064282212e-06,1.2180000339867547e-05,6.960000064282212e-06,5.220000275585335e-06,0.0,-1.5659999917261302e-05,-6.960000064282212e-06,-1.740000016070553e-06,1.5659999917261302e-05,5.220000275585335e-06,-5.220000275585335e-06,-1.740000016070553e-06,0.0,1.740000016070553e-06,-6.960000064282212e-06,3.480000032141106e-06,3.480000032141106e-06,1.2180000339867547e-05,8.69999985297909e-06,5.56800005142577e-05,0.0002940600097645074,0.0036661799531430006,0.005371380131691694,-0.006744239944964647,-0.020685119554400444,-0.001877460046671331,0.01771146059036255,0.008392020128667355,-0.0058446601033210754,-0.010058940388262272,0.02055113948881626,0.01609674096107483,-0.02174999937415123,-0.02272265963256359,0.0023159401025623083,0.01750613935291767,-0.001571219996549189,-0.0013728600461035967,0.004962480161339045,-0.002178479917347431,-0.011059439741075039,0.0026465400587767363,0.016737060621380806,0.00021228000696282834,-0.018165599554777145,-0.006253560073673725,0.009268980473279953,0.010687080211937428,0.001920960028655827,-0.004591859877109528,-0.007542900275439024,-0.00855035986751318,0.006244860123842955,0.012526259757578373,0.0017104200087487698,-0.006773820146918297,-0.004374360200017691,0.00017748000391293317,0.0021871801000088453,0.002202840056270361,-0.0032973000779747963,-0.003558299969881773,0.0009030600194819272,0.008625180460512638,0.005253060255199671,-0.007741259876638651,-0.008442480117082596,-0.0009604800143279135,0.004550099838525057,0.004518779926002026,0.004363920073956251,-0.002724840072914958,-0.007628160063177347,-0.0015259800711646676,0.006326640024781227,0.006789479870349169,-0.003269460052251816,-0.005879459902644157,-0.0032607601024210453,-0.0003497400030028075,0.004790219943970442,0.0067599001340568066,0.00040715999784879386,-0.009345539845526218,-0.003368640085682273,0.004437000025063753,0.004196879919618368,-0.0006577200256288052,-0.0022794001270085573,-0.0003166800015605986,-0.0015207600081339478,0.001792200026102364,0.003810600144788623,-0.00019662000704556704,-0.0050529600121080875,-0.0018026400357484818,0.0032224799506366253,0.003417360130697489,-0.002124540042132139,-0.00162690004799515,-0.00048024000716395676,-0.0014877000357955694,0.007381080184131861,-0.005133000202476978,0.003079799935221672,-0.0025821600575000048,-0.008705220185220242,0.007393260020762682,0.005961240269243717,0.0010770600056275725,-0.004866780247539282,-0.0034278000239282846,-0.0019418400479480624,0.0033094799146056175,0.005903820041567087,-0.003271199995651841,-0.002173260087147355,-0.002441219985485077,0.002625660039484501,0.0009117600275203586,0.0021697799675166607,-0.00010961999942082912,-0.004617960192263126,0.00011484000424388796,0.00029232000815682113,0.004831979982554913,-0.000864779984112829,-0.003913260065019131,-0.0008473800262436271,0.0021332399919629097,0.003640080103650689,-0.0005724600050598383,-0.002865779912099242,-0.0016425600042566657,-0.002705699997022748,0.0035617800895124674,0.008783520199358463,-0.005973420105874538,-0.00683993985876441,0.00036192001425661147,0.005207819864153862,0.0055297198705375195,-0.004482239950448275,-0.0019835999701172113,-0.0019122599624097347,0.001258020056411624,-0.0008334600133821368,0.0036557400599122047,0.0007551599992439151,-0.0025351799558848143,-0.0012684600660577416,-0.00038454000605270267,0.003288600128144026,-0.0003271200112067163,-0.0013815599959343672,-0.0016860599862411618,-0.0005446199793368578,0.004579680040478706,7.829999958630651e-05,-0.0016704000299796462,-0.003718380117788911,0.0011866800487041473,0.00367662007920444,0.00092046003555879,-0.0017469599843025208,-0.0022185000125318766,-8.00400011939928e-05,-0.0008247600053437054,0.002698739990592003,0.0024064199533313513,-0.00149639998562634,-0.002477759961038828,-0.0018966000061482191,0.002401200123131275,0.0020410199649631977,0.0006820799899287522,-0.001466820016503334,-0.0025612800382077694,-0.0003723599947988987,0.0016495200106874108,0.0026047800201922655,-0.000816059997305274,-0.0009674400207586586,-0.0006698999786749482,6.612000288441777e-05,0.00013571999443229288,-0.00016182000399567187,0.0003480000013951212,-0.0008526000310666859,0.00025926000671461225,0.0018635400338098407,0.0008839200017973781,-0.0013571999734267592,-0.0027926999609917402,-9.918000432662666e-05,0.002265480114147067,0.0019053000723943114,-0.000767340010497719,-0.0022063199430704117,-0.0010352999670431018,0.0007969199796207249,0.0023229001089930534,0.0009709200239740312,-0.0007464599912054837,-0.002472540130838752,-0.0007342799799516797,0.0012771600158885121,0.0008978400146588683,0.0006490200175903738,-0.0003392999933566898,-0.0008456400246359408,-0.0012562799965962768,0.0007743000169284642,0.002018400002270937,-5.393999890657142e-05,-0.0017313000280410051,-0.0009187200339511037,0.0012962999753654003,0.0008352000149898231,-0.0003166800015605986,-0.0008352000149898231,-0.0002610000083222985,0.0006281399982981384,0.0003584400110412389,0.0007342799799516797,-0.0004941599909216166,-0.0016721399733796716,-0.000981359975412488,0.0013397999573498964,0.0028431599494069815,6.612000288441777e-05,-0.0024325200356543064,-0.002067120047286153,0.0008265000069513917,0.0022080601193010807,0.0009639600175432861,-0.0008125799940899014,-0.0008839200017973781,-0.0007499399944208562,-0.0007273200317285955,0.0011605799663811922,0.0016286399913951755,-0.0003288600128144026,-0.0016895399894565344,-0.00041760000749491155,0.0017434799810871482,0.0007830000249668956,-0.0009917999850586057,-0.001129260053858161,-0.00035322000621818006,0.0006142199854366481,0.0008578200358897448,7.308000203920528e-05,-0.0004471800057217479,-0.0002383800019742921,0.00027143998886458576,0.0003584400110412389,-0.00011657999857561663,-0.0004228200123179704,-0.00048024000716395676,-0.00016182000399567187,0.0008699999889358878,0.001104900031350553,-0.00012006000179098919,-0.0013293600641191006,-0.001491180039010942,0.0006298799999058247,0.0019400999881327152,5.2200000936863944e-05,0.00016530000721104443,-0.0008578200358897448,-0.0011623200261965394,4.00200005969964e-05,0.001061400049366057,0.0004471800057217479,-0.0003480000013951212,-9.048000356415287e-05,-0.0004349999944679439,9.57000011112541e-05,0.0002766599936876446,8.525999874109402e-05,-0.0002523000002838671,-0.00014442000247072428,0.0002070600021397695,0.00012527999933809042,0.0001270200009457767,-0.00018617999739944935,-0.00021575999562628567,5.2200000936863944e-05,0.00016182000399567187,0.0004332599928602576,-9.395999950356781e-05,-0.000896100013051182,-0.000285360001726076,0.0008612999808974564,0.0007760400185361505,-0.0002749199920799583,-0.0006577200256288052,-0.0006176999886520207,0.00012180000339867547,0.00048198000877164304,0.0008230200037360191,0.00018096000712830573,-0.00097614002879709,-0.0006351000047288835,0.00021402000857051462,0.0005359200295060873,0.00024186000518966466,6.0900001699337736e-05,-6.785999721614644e-05,-0.00043847999768331647,-0.00014442000247072428,0.00029232000815682113,0.00013050000416114926,-0.00019662000704556704,1.5659999917261302e-05,0.00019488000543788075,0.00016356000560335815,-8.178000280167907e-05,-0.00036192001425661147,-0.0001757400023052469,8.00400011939928e-05,0.00039672001730650663,0.0004106400010641664,-0.00028187999851070344,-0.000607259979005903,-0.00018617999739944935,0.00038628000766038895,0.00046283999108709395,0.00014616000407841057,-0.00022446000366471708,-0.0004941599909216166,-0.00029232000815682113,0.00029232000815682113,0.000582900014705956,0.00017225999908987433,-0.0004036799946334213,-0.00042804001714102924,-1.739999970595818e-05,0.00028013999690301716,0.00032538000959903,7.655999797862023e-05,-0.00027143998886458576,-0.00028884000494144857,6.960000064282212e-06,0.00021402000857051462,8.00400011939928e-05,-4.524000178207643e-05,-4.176000220468268e-05,8.69999985297909e-06,6.959999882383272e-05,1.740000016070553e-06,-0.00012006000179098919,-0.00010961999942082912,1.739999970595818e-05,0.0002070600021397695,0.00019836000865325332,-7.829999958630651e-05,-0.00030275998869910836,-0.00017051999748218805,0.00011310000263620168,0.0003079799935221672,0.0001740000006975606,-9.744000271894038e-05,-0.0003480000013951212,-0.00023315999715123326,0.00019836000865325332,0.00036366001586429775,0.00012006000179098919,-0.00018270000873599201,-0.00028884000494144857,-0.00010787999781314284,0.00016182000399567187,0.0002749199920799583,9.221999789588153e-05,-0.00020357999892439693,-0.00021228000696282834,5.220000275585335e-06,0.00011832000018330291,0.00011657999857561663,2.6100000468431972e-05,-8.874000195646659e-05,-8.178000280167907e-05,1.739999970595818e-05,7.829999958630651e-05,-1.044000055117067e-05,-7.1340000431519e-05,-1.5659999917261302e-05,8.00400011939928e-05,0.00012006000179098919,-3.3060001442208886e-05,-0.0001740000006975606,-0.00010091999865835533,5.9160000091651455e-05,0.00021054000535514206,0.00010787999781314284,-0.00010091999865835533,-0.00020880000374745578,-0.00011657999857561663,0.00010961999942082912,0.00021228000696282834,0.00010787999781314284,-8.00400011939928e-05,-0.00019836000865325332,-0.00014790000568609685,0.00010787999781314284,0.00019836000865325332,7.482000364689156e-05,-5.742000212194398e-05,-0.00016877999587450176,-7.829999958630651e-05,6.263999966904521e-05,0.00012876000255346298,7.482000364689156e-05,-7.482000364689156e-05,-8.178000280167907e-05,-1.739999970595818e-05,4.00200005969964e-05,4.697999975178391e-05,-2.2620000891038217e-05,-3.8279998989310116e-05,3.480000032141106e-06,5.742000212194398e-05,1.2180000339867547e-05,-6.0900001699337736e-05,-5.9160000091651455e-05,1.740000016070553e-06,9.395999950356781e-05,9.57000011112541e-05,-1.5659999917261302e-05,-0.00012527999933809042,-9.918000432662666e-05,3.479999941191636e-05,0.00012180000339867547,9.744000271894038e-05,-3.1319999834522605e-05,-0.00012876000255346298,-0.00011484000424388796,4.872000135947019e-05,0.00013745999603997916,7.655999797862023e-05,-2.9580000045825727e-05,-0.00011484000424388796,-8.178000280167907e-05,4.697999975178391e-05,9.57000011112541e-05,3.8279998989310116e-05,-4.00200005969964e-05,-5.9160000091651455e-05,-2.6100000468431972e-05,1.5659999917261302e-05,4.176000220468268e-05,1.739999970595818e-05,-2.4360000679735094e-05,-1.740000016070553e-06,2.4360000679735094e-05,0.0,-2.784000025712885e-05,-3.3060001442208886e-05,-8.69999985297909e-06,2.9580000045825727e-05,6.785999721614644e-05,1.3920000128564425e-05,-8.874000195646659e-05,-5.742000212194398e-05,2.088000110234134e-05,7.829999958630651e-05,7.1340000431519e-05,-2.6100000468431972e-05,-9.048000356415287e-05,-6.959999882383272e-05,2.4360000679735094e-05,6.959999882383272e-05,5.742000212194398e-05,1.9139999494655058e-05,-7.1340000431519e-05,-7.1340000431519e-05,1.5659999917261302e-05,6.438000127673149e-05,4.872000135947019e-05,-5.220000275585335e-06,-5.2200000936863944e-05,-4.176000220468268e-05,1.3920000128564425e-05,2.784000025712885e-05,3.480000032141106e-06,-1.739999970595818e-05,1.740000016070553e-06,2.088000110234134e-05,5.220000275585335e-06,0.0,-1.5659999917261302e-05,-3.3060001442208886e-05,2.4360000679735094e-05,3.479999941191636e-05,-1.044000055117067e-05,-2.4360000679735094e-05,-2.6100000468431972e-05,0.0,3.1319999834522605e-05,4.872000135947019e-05,3.480000032141106e-06,-5.742000212194398e-05,-3.3060001442208886e-05,-5.220000275585335e-06,4.697999975178391e-05,3.479999941191636e-05,1.740000016070553e-06,-4.872000135947019e-05,-4.176000220468268e-05,8.69999985297909e-06,4.176000220468268e-05,2.784000025712885e-05,6.960000064282212e-06,-3.654000101960264e-05,-2.6100000468431972e-05,1.044000055117067e-05,2.088000110234134e-05,6.960000064282212e-06,-5.220000275585335e-06,-2.2620000891038217e-05,-1.740000016070553e-06,1.9139999494655058e-05,-3.480000032141106e-06,-3.480000032141106e-06,-6.960000064282212e-06,2.2620000891038217e-05,1.9139999494655058e-05,0.0,-1.3920000128564425e-05,-3.1319999834522605e-05,-1.2180000339867547e-05,8.69999985297909e-06,3.1319999834522605e-05,1.044000055117067e-05,-1.2180000339867547e-05,-1.739999970595818e-05,-1.739999970595818e-05,2.088000110234134e-05,3.654000101960264e-05,1.740000016070553e-06,-2.4360000679735094e-05,-2.9580000045825727e-05,-3.480000032141106e-06,2.6100000468431972e-05,5.220000275585335e-06,1.044000055117067e-05,-1.044000055117067e-05,-1.9139999494655058e-05,1.739999970595818e-05,8.69999985297909e-06,-3.480000032141106e-06,-6.960000064282212e-06,-1.5659999917261302e-05,-6.960000064282212e-06,2.4360000679735094e-05,1.044000055117067e-05,-3.480000032141106e-06,-1.739999970595818e-05,-8.69999985297909e-06,0.0,1.739999970595818e-05,1.2180000339867547e-05,-1.2180000339867547e-05,-2.2620000891038217e-05,1.5659999917261302e-05,1.2180000339867547e-05,-1.740000016070553e-06,-6.960000064282212e-06,-1.5659999917261302e-05,-3.480000032141106e-06,2.088000110234134e-05,2.4360000679735094e-05,-3.480000032141106e-06,-1.739999970595818e-05,-2.4360000679735094e-05,-5.220000275585335e-06,1.044000055117067e-05,3.654000101960264e-05,-1.2180000339867547e-05,-2.784000025712885e-05,5.220000275585335e-06,1.044000055117067e-05,1.044000055117067e-05,6.960000064282212e-06,-3.480000032141106e-06,-1.2180000339867547e-05,-1.044000055117067e-05,5.220000275585335e-06,8.69999985297909e-06,5.220000275585335e-06,5.220000275585335e-06,-1.740000016070553e-06,-2.2620000891038217e-05,1.044000055117067e-05,-8.69999985297909e-06,6.960000064282212e-06,8.69999985297909e-06,-1.739999970595818e-05,5.220000275585335e-06,1.2180000339867547e-05,0.0,-5.220000275585335e-06,-1.3920000128564425e-05,3.480000032141106e-06,2.088000110234134e-05,5.220000275585335e-06,-2.2620000891038217e-05,-8.69999985297909e-06,1.740000016070553e-06,8.69999985297909e-06,1.044000055117067e-05,-1.740000016070553e-06,-1.5659999917261302e-05,1.740000016070553e-06,3.480000032141106e-06,1.3920000128564425e-05,-3.480000032141106e-06,-1.740000016070553e-06,-1.2180000339867547e-05,-1.044000055117067e-05,0.0,1.2180000339867547e-05,1.3920000128564425e-05,5.220000275585335e-06,-1.739999970595818e-05,-1.739999970595818e-05,1.3920000128564425e-05,1.044000055117067e-05,-1.2180000339867547e-05,1.044000055117067e-05,-1.3920000128564425e-05,3.480000032141106e-06,1.739999970595818e-05,-3.480000032141106e-06,-5.220000275585335e-06,0.0,-6.960000064282212e-06,0.0,2.088000110234134e-05,-1.740000016070553e-06,-1.3920000128564425e-05,5.220000275585335e-06,-8.69999985297909e-06,5.220000275585335e-06,-3.480000032141106e-06,-1.740000016070553e-06,1.044000055117067e-05,-1.044000055117067e-05,-1.2180000339867547e-05,3.8279998989310116e-05,-1.2180000339867547e-05,-1.3920000128564425e-05,3.480000032141106e-06,-6.960000064282212e-06,6.960000064282212e-06,1.5659999917261302e-05,-1.2180000339867547e-05,-2.2620000891038217e-05,1.9139999494655058e-05,3.480000032141106e-06,-1.3920000128564425e-05,2.088000110234134e-05,5.220000275585335e-06,-5.220000275585335e-06,-1.044000055117067e-05,0.0,5.220000275585335e-06,-1.3920000128564425e-05,5.220000275585335e-06,1.740000016070553e-06,-1.740000016070553e-06,1.740000016070553e-06,8.69999985297909e-06,1.044000055117067e-05,-2.4360000679735094e-05,-1.740000016070553e-06,1.9139999494655058e-05,-1.2180000339867547e-05,1.740000016070553e-06,1.740000016070553e-06,-5.220000275585335e-06,5.220000275585335e-06,-1.740000016070553e-06,-3.480000032141106e-06,8.69999985297909e-06,-3.480000032141106e-06,-1.740000016070553e-06,1.5659999917261302e-05,0.0,-1.739999970595818e-05,5.220000275585335e-06,-6.960000064282212e-06,-3.480000032141106e-06,1.044000055117067e-05,3.480000032141106e-06,-1.740000016070553e-06,-1.044000055117067e-05,8.69999985297909e-06,5.220000275585335e-06,-8.69999985297909e-06,3.480000032141106e-06,-8.69999985297909e-06,1.2180000339867547e-05,1.044000055117067e-05,-1.044000055117067e-05,-1.044000055117067e-05,-1.740000016070553e-06,-5.220000275585335e-06,3.480000032141106e-06,1.3920000128564425e-05,1.3920000128564425e-05,-1.2180000339867547e-05,-2.088000110234134e-05,1.740000016070553e-06,6.960000064282212e-06,0.0,1.2180000339867547e-05,-6.960000064282212e-06,-2.9580000045825727e-05,1.044000055117067e-05,3.479999941191636e-05,4.350000017439015e-05,0.00023141999554354697,-4.872000135947019e-05,-8.352000440936536e-05,-4.350000017439015e-05,-0.00036887999158352613,-0.0009517800062894821,5.56800005142577e-05,0.0005446199793368578,-0.0008439000230282545,0.0016582199605181813,0.0034016999416053295,0.0003201600047759712,-0.0028431599494069815,-0.0014511600602418184,-0.001104900031350553,-0.004278659820556641,0.0007847400265745819,0.005270460154861212,0.004948560148477554,-0.0007342799799516797,-0.0032485800329595804,-0.0007012200076133013,-0.0007516799960285425,-0.0023576999083161354,-0.0018061200389638543,0.003043259959667921,0.0025247400626540184,-0.0005533199873752892,-0.00012876000255346298,0.001454640063457191,-0.0002766599936876446,-0.0020218801219016314,-0.0004054199962411076,2.6100000468431972e-05,-0.00012353999773040414,-0.0005080800037831068,-8.525999874109402e-05,0.0014442000538110733,0.003177240025252104,-0.000699480006005615,-0.003065879922360182,-0.0026221799198538065,0.0010231200139969587,0.0039550201036036015,0.0009657000191509724,-0.002815319923684001,-0.0016895399894565344,0.00031145999673753977,0.0007412399863824248,0.001393740065395832,0.0013850399991497397,-0.0002610000083222985,-0.002810100093483925,-0.0016669200267642736,0.0018235200550407171,0.0019383600447326899,6.612000288441777e-05,-0.0014059200184419751,-0.0007238400285132229,0.0011953799985349178,0.0009065400226972997,-0.0008456400246359408,-0.0018983400659635663,0.00013571999443229288,0.0018357000080868602,0.0017730600666254759,-0.0008125799940899014,-0.002061899984255433,-0.0010840200120583177,-3.654000101960264e-05,0.0018444000743329525,0.0024464400485157967,-0.00028884000494144857,-0.002669160021468997,-0.0022080601193010807,0.0010631399927660823,0.002576939994469285,0.001226700027473271,-0.0010474800365045667,-0.001780020073056221,-0.001085759955458343,0.0004036799946334213,0.0017052000621333718,0.0010648800525814295,-1.2180000339867547e-05,-0.0013537199702113867,-0.0010109400609508157,-0.0002749199920799583,0.0005359200295060873,0.0011814599856734276,0.0004454400041140616,-0.00029058000654913485,-0.0002227200020570308,-0.00026796001475304365,-0.0010961999651044607,-0.0007099200156517327,0.0009657000191509724,0.0018426600145176053,0.0008473800262436271,-0.001117079984396696,-0.0014877000357955694,-0.0009378599934279919,0.0001026600002660416,0.001522500067949295,0.00151554006151855,-0.00013571999443229288,-0.0017086800653487444,-0.00128237996250391,0.00026970001636072993,0.0014894399791955948,0.0014146199682727456,-0.0002749199920799583,-0.001663440023548901,-0.001583400066010654,0.00048198000877164304,0.0016616999637335539,0.001049219979904592,-0.00023664000036660582,-0.0008021399844437838,-0.0007864800281822681,-0.00048198000877164304,0.0003079799935221672,0.0008682599873282015,0.0003497400030028075,-0.0003097199951298535,-0.00010961999942082912,0.00022446000366471708,-0.0003062399919144809,-0.0006803399883210659,-0.00019836000865325332,0.0009013200178742409,0.0010022399947047234,-0.0002627400099299848,-0.0011692800326272845,-0.0008630399825051427,0.0004611000185832381,0.0012371400371193886,0.0007134000188671052,-0.00031319999834522605,-0.0008786999969743192,-0.0009361199918203056,-0.00031319999834522605,0.0008752199937589467,0.001275419956073165,0.00037583999801427126,-0.0009848399786278605,-0.0010144200641661882,-1.2180000339867547e-05,0.0005133000086061656,0.0005150400102138519,0.00035322000621818006,-0.00016877999587450176,-0.0006716399802826345,-0.0004924199893139303,0.00023141999554354697,0.0006525000208057463,0.00019314000383019447,-0.0001270200009457767,-9.744000271894038e-05,-0.00013224000576883554,-0.00016182000399567187,-0.00013050000416114926,-1.3920000128564425e-05,7.482000364689156e-05,0.00036713998997583985,0.00041760000749491155,-0.00021228000696282834,-0.0006594600272364914,-0.0003184200031682849,0.0003062399919144809,0.0006716399802826345,0.00023141999554354697,-0.0003392999933566898,-0.0007934400346130133,-0.00030449999030679464,0.0005846400163136423,0.0009865800384432077,0.00027143998886458576,-0.0008317200117744505	defected	0.0
